Assuming page size is 4 KB
8
8

Global6: Testing associativity of L1 TLB.
   entries, array size (KB), stride (KB), latency
   18,   36.00, 2.000000, 186.414746
   18,   42.75, 2.375000, 187.100000
   18,   50.91, 2.828125, 186.417578
   18,   60.61, 3.367188, 186.776563
   18,   72.00, 4.000000, 186.548633
   18,   85.64, 4.757812, 186.962988
   18,  101.81, 5.656250, 186.801465
   18,  121.08, 6.726562, 186.618359
   18,  144.00, 8.000000, 186.428906
   18,  171.28, 9.515625, 186.975000
   18,  203.62, 11.312500, 186.540137
   18,  242.16, 13.453125, 187.051562
   18,  288.00, 16.000000, 186.536426
   18,  342.42, 19.023438, 186.871191
   18,  407.25, 22.625000, 186.420703
   18,  484.31, 26.906250, 186.858984
   18,  576.00, 32.000000, 186.555176
   18,  684.98, 38.054688, 187.238867
   18,  814.64, 45.257812, 186.508691
   18,  968.77, 53.820312, 186.485352
   18, 1152.00, 64.000000, 186.505566
   18, 1369.97, 76.109375, 186.964453
   18, 1629.14, 90.507812, 186.525586
   18, 1937.39, 107.632812, 186.340137
   18, 2304.00, 128.000000, 197.384180
   18, 2739.94, 152.218750, 198.288770
   18, 3258.28, 181.015625, 197.480078
   18, 3874.78, 215.265625, 197.324512
   18, 4608.00, 256.000000, 197.468359
   18, 5479.88, 304.437500, 197.933594
   18, 6516.70, 362.039062, 197.481738
   18, 7749.70, 430.539062, 197.707910
   18, 9216.00, 512.000000, 197.497559
   18, 10959.75, 608.875000, 197.686621
   18, 13033.41, 724.078125, 197.501465
   18, 15499.41, 861.078125, 197.187207
   18, 18432.00, 1024.000000, 197.368164
   18, 21919.50, 1217.750000, 197.791602
   18, 26066.81, 1448.156250, 197.494434
   18, 30998.81, 1722.156250, 197.474219
   18, 36864.00, 2048.000000, 197.503223
   18, 43839.00, 2435.500000, 197.313379
   18, 52133.62, 2896.312500, 197.368555
   18, 61997.62, 3444.312500, 197.310352
   18, 73728.00, 4096.000000, 197.492285
   18, 87677.86, 4870.992188, 197.563086
   18, 104267.11, 5792.617188, 197.365039
   18, 123995.25, 6888.625000, 197.691309
   18, 147456.00, 8192.000000, 197.610352
   18, 175355.72, 9741.984375, 197.449121
   18, 208534.22, 11585.234375, 197.850293
   18, 247990.50, 13777.250000, 197.301855
   18, 294912.00, 16384.000000, 197.499609
   18, 350711.44, 19483.968750, 197.322461
   18, 417068.58, 23170.476562, 197.598437
   18, 495980.86, 27554.492188, 197.677344
   18, 589824.00, 32768.000000, 197.349902
   18, 701422.88, 38967.937500, 197.308789
   18, 834137.16, 46340.953125, 197.478223
   18, 991961.72, 55108.984375, 197.807813
   19,    0.15, 0.007812, 187.650879
   19,    0.15, 0.007812, 187.788867
   19,    0.15, 0.007812, 187.635645
   19,    0.30, 0.015625, 187.432617
   19,    0.30, 0.015625, 187.279102
   19,    0.30, 0.015625, 187.445410
   19,    0.45, 0.023438, 186.690137
   19,    0.45, 0.023438, 186.874316
   19,    0.59, 0.031250, 186.719629
   19,    0.74, 0.039062, 187.098633
   19,    0.89, 0.046875, 186.713770
   19,    1.04, 0.054688, 186.633984
   19,    1.19, 0.062500, 186.319922
   19,    1.48, 0.078125, 186.761426
   19,    1.63, 0.085938, 186.472266
   19,    1.93, 0.101562, 186.631152
   19,    2.38, 0.125000, 186.564746
   19,    2.82, 0.148438, 187.002637
   19,    3.41, 0.179688, 186.695020
   19,    4.01, 0.210938, 186.860254
   19,    4.75, 0.250000, 186.458789
   19,    5.64, 0.296875, 186.887891
   19,    6.68, 0.351562, 186.471289
   19,    8.02, 0.421875, 186.888281
   19,    9.50, 0.500000, 186.577246
   19,   11.28, 0.593750, 186.530859
   19,   13.51, 0.710938, 187.024219
   19,   16.03, 0.843750, 187.020117
   19,   19.00, 1.000000, 186.452344
   19,   22.56, 1.187500, 186.769141
   19,   26.87, 1.414062, 186.581738
   19,   31.91, 1.679688, 187.254297
   19,   38.00, 2.000000, 186.427637
   19,   45.12, 2.375000, 187.115820
   19,   53.73, 2.828125, 186.361133
   19,   63.98, 3.367188, 186.674512
   19,   76.00, 4.000000, 186.460352
   19,   90.40, 4.757812, 187.020215
   19,  107.47, 5.656250, 186.690039
   19,  127.80, 6.726562, 186.633008
   19,  152.00, 8.000000, 186.448828
   19,  180.80, 9.515625, 187.003223
   19,  214.94, 11.312500, 186.466895
   19,  255.61, 13.453125, 187.118164
   19,  304.00, 16.000000, 186.564746
   19,  361.45, 19.023438, 186.754102
   19,  429.88, 22.625000, 186.327734
   19,  511.22, 26.906250, 186.769043
   19,  608.00, 32.000000, 186.569043
   19,  723.04, 38.054688, 187.127344
   19,  859.90, 45.257812, 186.586133
   19, 1022.59, 53.820312, 186.423730
   19, 1216.00, 64.000000, 186.585547
   19, 1446.08, 76.109375, 186.997168
   19, 1719.65, 90.507812, 186.577441
   19, 2045.02, 107.632812, 186.430176
   19, 2432.00, 128.000000, 197.416602
   19, 2892.16, 152.218750, 198.206934
   19, 3439.30, 181.015625, 197.536230
   19, 4090.05, 215.265625, 197.379199
   19, 4864.00, 256.000000, 197.403027
   19, 5784.31, 304.437500, 197.824316
   19, 6878.74, 362.039062, 197.539355
   19, 8180.24, 430.539062, 197.616797
   19, 9728.00, 512.000000, 197.426855
   19, 11568.62, 608.875000, 197.728516
   19, 13757.48, 724.078125, 197.424805
   19, 16360.48, 861.078125, 197.139551
   19, 19456.00, 1024.000000, 197.423828
   19, 23137.25, 1217.750000, 197.731641
   19, 27514.97, 1448.156250, 197.537012
   19, 32720.97, 1722.156250, 197.273047
   19, 38912.00, 2048.000000, 197.400586
   19, 46274.50, 2435.500000, 197.374023
   19, 55029.94, 2896.312500, 197.404883
   19, 65441.94, 3444.312500, 197.389355
   19, 77824.00, 4096.000000, 197.387988
   19, 92548.85, 4870.992188, 197.502637
   19, 110059.73, 5792.617188, 197.437695
   19, 130883.88, 6888.625000, 197.749805
   19, 155648.00, 8192.000000, 197.544727
   19, 185097.70, 9741.984375, 197.500488
   19, 220119.45, 11585.234375, 197.770801
   19, 261767.75, 13777.250000, 197.391309
   19, 311296.00, 16384.000000, 197.411523
   19, 370195.41, 19483.968750, 197.269531
   19, 440239.05, 23170.476562, 197.651758
   19, 523535.35, 27554.492188, 197.706250
   19, 622592.00, 32768.000000, 197.424707
   19, 740390.81, 38967.937500, 197.269434
   19, 880478.11, 46340.953125, 197.512598
   19, 1047070.70, 55108.984375, 197.735156
   20,    0.16, 0.007812, 187.605371
   20,    0.16, 0.007812, 187.778320
   20,    0.16, 0.007812, 187.631641
   20,    0.31, 0.015625, 187.343555
   20,    0.31, 0.015625, 187.167773
   20,    0.31, 0.015625, 187.334375
   20,    0.47, 0.023438, 186.612402
   20,    0.47, 0.023438, 186.796875
   20,    0.62, 0.031250, 186.744043
   20,    0.78, 0.039062, 187.140430
   20,    0.94, 0.046875, 186.607422
   20,    1.09, 0.054688, 186.575781
   20,    1.25, 0.062500, 186.278320
   20,    1.56, 0.078125, 186.807715
   20,    1.72, 0.085938, 186.407031
   20,    2.03, 0.101562, 186.723437
   20,    2.50, 0.125000, 186.521973
   20,    2.97, 0.148438, 186.932227
   20,    3.59, 0.179688, 186.708984
   20,    4.22, 0.210938, 186.805957
   20,    5.00, 0.250000, 186.518652
   20,    5.94, 0.296875, 186.934375
   20,    7.03, 0.351562, 186.404395
   20,    8.44, 0.421875, 186.932324
   20,   10.00, 0.500000, 186.501074
   20,   11.88, 0.593750, 186.605273
   20,   14.22, 0.710938, 187.060645
   20,   16.88, 0.843750, 186.944238
   20,   20.00, 1.000000, 186.529199
   20,   23.75, 1.187500, 186.831543
   20,   28.28, 1.414062, 186.647461
   20,   33.59, 1.679688, 187.275098
   20,   40.00, 2.000000, 186.528516
   20,   47.50, 2.375000, 187.047168
   20,   56.56, 2.828125, 186.405762
   20,   67.34, 3.367188, 186.614160
   20,   80.00, 4.000000, 186.491797
   20,   95.16, 4.757812, 186.951953
   20,  113.12, 5.656250, 186.732715
   20,  134.53, 6.726562, 186.696289
   20,  160.00, 8.000000, 186.515039
   20,  190.31, 9.515625, 186.933496
   20,  226.25, 11.312500, 186.391406
   20,  269.06, 13.453125, 187.151172
   20,  320.00, 16.000000, 186.504102
   20,  380.47, 19.023438, 186.718066
   20,  452.50, 22.625000, 186.281348
   20,  538.12, 26.906250, 186.802734
   20,  640.00, 32.000000, 186.510938
   20,  761.09, 38.054688, 187.038965
   20,  905.16, 45.257812, 186.634668
   20, 1076.41, 53.820312, 186.387793
   20, 1280.00, 64.000000, 186.507812
   20, 1522.19, 76.109375, 187.035645
   20, 1810.16, 90.507812, 186.506543
   20, 2152.66, 107.632812, 186.490625
   20, 2560.00, 128.000000, 197.466797
   20, 3044.38, 152.218750, 198.099902
   20, 3620.31, 181.015625, 197.588086
   20, 4305.31, 215.265625, 197.339844
   20, 5120.00, 256.000000, 197.472363
   20, 6088.75, 304.437500, 197.737695
   20, 7240.78, 362.039062, 197.570605
   20, 8610.78, 430.539062, 197.544043
   20, 10240.00, 512.000000, 197.462012
   20, 12177.50, 608.875000, 197.656348
   20, 14481.56, 724.078125, 197.371777
   20, 17221.56, 861.078125, 197.190039
   20, 20480.00, 1024.000000, 197.482617
   20, 24355.00, 1217.750000, 197.744824
   20, 28963.12, 1448.156250, 197.590332
   20, 34443.12, 1722.156250, 197.346191
   20, 40960.00, 2048.000000, 197.457910
   20, 48710.00, 2435.500000, 197.318652
   20, 57926.25, 2896.312500, 197.492871
   20, 68886.25, 3444.312500, 197.339551
   20, 81920.00, 4096.000000, 197.330371
   20, 97419.84, 4870.992188, 197.456348
   20, 115852.34, 5792.617188, 197.457129
   20, 137772.50, 6888.625000, 197.765820
   20, 163840.00, 8192.000000, 197.459180
   20, 194839.69, 9741.984375, 197.437305
   20, 231704.69, 11585.234375, 197.713184
   20, 275545.00, 13777.250000, 197.449609
   20, 327680.00, 16384.000000, 197.449609
   20, 389679.38, 19483.968750, 197.225684
   20, 463409.53, 23170.476562, 197.584570
   20, 551089.84, 27554.492188, 197.686914
   20, 655360.00, 32768.000000, 197.492188
   20, 779358.75, 38967.937500, 197.353809
   20, 926819.06, 46340.953125, 197.485645
   20, 1102179.69, 55108.984375, 197.654492
   21,    0.16, 0.007812, 187.638574
   21,    0.16, 0.007812, 187.776270
   21,    0.16, 0.007812, 187.618066
   21,    0.33, 0.015625, 187.245215
   21,    0.33, 0.015625, 187.097266
   21,    0.33, 0.015625, 187.273438
   21,    0.49, 0.023438, 186.535840
   21,    0.49, 0.023438, 186.756641
   21,    0.66, 0.031250, 186.790137
   21,    0.82, 0.039062, 187.042285
   21,    0.98, 0.046875, 186.562988
   21,    1.15, 0.054688, 186.536523
   21,    1.31, 0.062500, 186.337500
   21,    1.64, 0.078125, 186.734570
   21,    1.80, 0.085938, 186.361035
   21,    2.13, 0.101562, 186.763281
   21,    2.62, 0.125000, 186.568066
   21,    3.12, 0.148438, 186.875000
   21,    3.77, 0.179688, 186.671777
   21,    4.43, 0.210938, 186.726074
   21,    5.25, 0.250000, 186.558105
   21,    6.23, 0.296875, 186.854395
   21,    7.38, 0.351562, 186.473340
   21,    8.86, 0.421875, 186.858691
   21,   10.50, 0.500000, 186.563184
   21,   12.47, 0.593750, 186.640137
   21,   14.93, 0.710938, 186.947070
   21,   17.72, 0.843750, 186.975684
   21,   21.00, 1.000000, 186.575195
   21,   24.94, 1.187500, 186.855371
   21,   29.70, 1.414062, 186.557910
   21,   35.27, 1.679688, 187.280176
   21,   42.00, 2.000000, 186.443066
   21,   49.88, 2.375000, 186.965039
   21,   59.39, 2.828125, 186.468945
   21,   70.71, 3.367188, 186.558887
   21,   84.00, 4.000000, 186.565820
   21,   99.91, 4.757812, 186.977637
   21,  118.78, 5.656250, 186.770605
   21,  141.26, 6.726562, 186.756543
   21,  168.00, 8.000000, 186.572363
   21,  199.83, 9.515625, 186.894727
   21,  237.56, 11.312500, 186.446680
   21,  282.52, 13.453125, 187.072559
   21,  336.00, 16.000000, 186.559180
   21,  399.49, 19.023438, 186.763770
   21,  475.12, 22.625000, 186.248926
   21,  565.03, 26.906250, 186.870020
   21,  672.00, 32.000000, 186.568164
   21,  799.15, 38.054688, 187.071680
   21,  950.41, 45.257812, 186.568457
   21, 1130.23, 53.820312, 186.347168
   21, 1344.00, 64.000000, 186.545020
   21, 1598.30, 76.109375, 186.971582
   21, 1900.66, 90.507812, 186.569043
   21, 2260.29, 107.632812, 195.321973
   21, 2688.00, 128.000000, 197.524316
   21, 3196.59, 152.218750, 198.129297
   21, 3801.33, 181.015625, 197.644629
   21, 4520.58, 215.265625, 197.299121
   21, 5376.00, 256.000000, 197.408594
   21, 6393.19, 304.437500, 197.711230
   21, 7602.82, 362.039062, 197.509766
   21, 9041.32, 430.539062, 197.625293
   21, 10752.00, 512.000000, 197.408301
   21, 12786.38, 608.875000, 197.731836
   21, 15205.64, 724.078125, 197.329590
   21, 18082.64, 861.078125, 197.294629
   21, 21504.00, 1024.000000, 197.535645
   21, 25572.75, 1217.750000, 197.718359
   21, 30411.28, 1448.156250, 197.605469
   21, 36165.28, 1722.156250, 197.323145
   21, 43008.00, 2048.000000, 197.520605
   21, 51145.50, 2435.500000, 197.410059
   21, 60822.56, 2896.312500, 197.419727
   21, 72330.56, 3444.312500, 197.300879
   21, 86016.00, 4096.000000, 197.410840
   21, 102290.84, 4870.992188, 197.408203
   21, 121644.96, 5792.617188, 197.543652
   21, 144661.12, 6888.625000, 197.730859
   21, 172032.00, 8192.000000, 197.417090
   21, 204581.67, 9741.984375, 197.418945
   21, 243289.92, 11585.234375, 197.642578
   21, 289322.25, 13777.250000, 197.431152
   21, 344064.00, 16384.000000, 197.543457
   21, 409163.34, 19483.968750, 197.216895
   21, 486580.01, 23170.476562, 197.633691
   21, 578644.34, 27554.492188, 197.731348
   21, 688128.00, 32768.000000, 197.427344
   21, 818326.69, 38967.937500, 197.409863
   21, 973160.02, 46340.953125, 197.536621
   21, 1157288.67, 55108.984375, 197.735352
   22,    0.17, 0.007812, 187.619727
   22,    0.17, 0.007812, 187.769434
   22,    0.17, 0.007812, 187.634863
   22,    0.34, 0.015625, 187.189941
   22,    0.34, 0.015625, 187.024414
   22,    0.34, 0.015625, 187.185352
   22,    0.52, 0.023438, 186.519141
   22,    0.52, 0.023438, 186.701758
   22,    0.69, 0.031250, 186.833301
   22,    0.86, 0.039062, 187.004199
   22,    1.03, 0.046875, 186.543164
   22,    1.20, 0.054688, 186.499707
   22,    1.38, 0.062500, 186.451270
   22,    1.72, 0.078125, 186.677734
   22,    1.89, 0.085938, 186.440527
   22,    2.23, 0.101562, 186.836426
   22,    2.75, 0.125000, 186.626953
   22,    3.27, 0.148438, 186.828125
   22,    3.95, 0.179688, 186.718945
   22,    4.64, 0.210938, 186.827832
   22,    5.50, 0.250000, 186.489551
   22,    6.53, 0.296875, 186.806543
   22,    7.73, 0.351562, 186.425000
   22,    9.28, 0.421875, 186.816113
   22,   11.00, 0.500000, 186.618359
   22,   13.06, 0.593750, 186.709766
   22,   15.64, 0.710938, 187.019824
   22,   18.56, 0.843750, 187.021582
   22,   22.00, 1.000000, 186.509961
   22,   26.12, 1.187500, 186.916895
   22,   31.11, 1.414062, 186.521973
   22,   36.95, 1.679688, 187.218652
   22,   44.00, 2.000000, 186.398242
   22,   52.25, 2.375000, 186.994434
   22,   62.22, 2.828125, 186.517188
   22,   74.08, 3.367188, 186.632227
   22,   88.00, 4.000000, 186.518457
   22,  104.67, 4.757812, 187.012988
   22,  124.44, 5.656250, 186.707031
   22,  147.98, 6.726562, 186.816992
   22,  176.00, 8.000000, 186.612109
   22,  209.34, 9.515625, 186.792578
   22,  248.88, 11.312500, 186.420703
   22,  295.97, 13.453125, 187.097949
   22,  352.00, 16.000000, 186.514941
   22,  418.52, 19.023438, 186.823828
   22,  497.75, 22.625000, 186.298438
   22,  591.94, 26.906250, 186.797949
   22,  704.00, 32.000000, 186.510547
   22,  837.20, 38.054688, 187.017090
   22,  995.67, 45.257812, 186.603809
   22, 1184.05, 53.820312, 186.321582
   22, 1408.00, 64.000000, 186.481055
   22, 1674.41, 76.109375, 187.004687
   22, 1991.17, 90.507812, 186.620703
   22, 2367.92, 107.632812, 195.481445
   22, 2816.00, 128.000000, 197.450586
   22, 3348.81, 152.218750, 198.145996
   22, 3982.34, 181.015625, 197.655176
   22, 4735.84, 215.265625, 197.384180
   22, 5632.00, 256.000000, 197.461523
   22, 6697.62, 304.437500, 197.748828
   22, 7964.86, 362.039062, 197.461523
   22, 9471.86, 430.539062, 197.277441
   22, 11264.00, 512.000000, 197.474512
   22, 13395.25, 608.875000, 197.682910
   22, 15929.72, 724.078125, 197.289844
   22, 18943.72, 861.078125, 197.327148
   22, 22528.00, 1024.000000, 197.470215
   22, 26790.50, 1217.750000, 197.643848
   22, 31859.44, 1448.156250, 197.686426
   22, 37887.44, 1722.156250, 197.267090
   22, 45056.00, 2048.000000, 197.465332
   22, 53581.00, 2435.500000, 197.371191
   22, 63718.88, 2896.312500, 197.464453
   22, 75774.88, 3444.312500, 197.355957
   22, 90112.00, 4096.000000, 197.359375
   22, 107161.83, 4870.992188, 197.378711
   22, 127437.58, 5792.617188, 197.582520
   22, 151549.75, 6888.625000, 197.754199
   22, 180224.00, 8192.000000, 197.377441
   22, 214323.66, 9741.984375, 197.445898
   22, 254875.16, 11585.234375, 197.568164
   22, 303099.50, 13777.250000, 197.360547
   22, 360448.00, 16384.000000, 197.473828
   22, 428647.31, 19483.968750, 197.264258
   22, 509750.48, 23170.476562, 197.680957
   22, 606198.83, 27554.492188, 197.657910
   22, 720896.00, 32768.000000, 197.450293
   22, 857294.62, 38967.937500, 197.374316
   22, 1019500.97, 46340.953125, 197.459570
   22, 1212397.66, 55108.984375, 197.781836
   23,    0.18, 0.007812, 187.644824
   23,    0.18, 0.007812, 187.806738
   23,    0.18, 0.007812, 187.649512
   23,    0.36, 0.015625, 187.133105
   23,    0.36, 0.015625, 186.963379
   23,    0.36, 0.015625, 187.109277
   23,    0.54, 0.023438, 186.550781
   23,    0.54, 0.023438, 186.759570
   23,    0.72, 0.031250, 186.871680
   23,    0.90, 0.039062, 186.939063
   23,    1.08, 0.046875, 186.489844
   23,    1.26, 0.054688, 186.465527
   23,    1.44, 0.062500, 186.444922
   23,    1.80, 0.078125, 186.652930
   23,    1.98, 0.085938, 186.480664
   23,    2.34, 0.101562, 186.852148
   23,    2.88, 0.125000, 186.586523
   23,    3.41, 0.148438, 186.869238
   23,    4.13, 0.179688, 186.753223
   23,    4.85, 0.210938, 186.748242
   23,    5.75, 0.250000, 186.565918
   23,    6.83, 0.296875, 186.781738
   23,    8.09, 0.351562, 186.469043
   23,    9.70, 0.421875, 186.857715
   23,   11.50, 0.500000, 186.559668
   23,   13.66, 0.593750, 186.731152
   23,   16.35, 0.710938, 187.050879
   23,   19.41, 0.843750, 186.960547
   23,   23.00, 1.000000, 186.580078
   23,   27.31, 1.187500, 186.871387
   23,   32.52, 1.414062, 186.469531
   23,   38.63, 1.679688, 187.165820
   23,   46.00, 2.000000, 186.428809
   23,   54.62, 2.375000, 187.043066
   23,   65.05, 2.828125, 186.469727
   23,   77.45, 3.367188, 186.578809
   23,   92.00, 4.000000, 186.581543
   23,  109.43, 4.757812, 187.062305
   23,  130.09, 5.656250, 186.667969
   23,  154.71, 6.726562, 186.840723
   23,  184.00, 8.000000, 186.548047
   23,  218.86, 9.515625, 186.768945
   23,  260.19, 11.312500, 186.384375
   23,  309.42, 13.453125, 187.051367
   23,  368.00, 16.000000, 186.483887
   23,  437.54, 19.023438, 186.860059
   23,  520.38, 22.625000, 186.381934
   23,  618.84, 26.906250, 186.792871
   23,  736.00, 32.000000, 186.483887
   23,  875.26, 38.054688, 186.973535
   23, 1040.93, 45.257812, 186.465137
   23, 1237.87, 53.820312, 186.273926
   23, 1472.00, 64.000000, 186.590430
   23, 1750.52, 76.109375, 187.062598
   23, 2081.68, 90.507812, 186.683887
   23, 2475.55, 107.632812, 195.536816
   23, 2944.00, 128.000000, 197.394434
   23, 3501.03, 152.218750, 198.226465
   23, 4163.36, 181.015625, 197.716699
   23, 4951.11, 215.265625, 197.341797
   23, 5888.00, 256.000000, 197.519141
   23, 7002.06, 304.437500, 197.817676
   23, 8326.90, 362.039062, 197.521875
   23, 9902.40, 430.539062, 197.252344
   23, 11776.00, 512.000000, 197.547852
